REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,89,288****700,3.0,2018-04-14,Not Available,新加坡的瑜伽课程和东南亚的瑜伽课程，都属于瑜伽课程中比较泰式化的课程内容,2020-02-13 02:03:43.195290
,2,89,_ceai****5795,4.0,2018-01-04,Not Available,在如此生态环境中的瑜珈更是享受。,2020-02-13 02:03:43.205352
